,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
83,C0084,公司8,646416,3,5,13.66553686,191,0.594209145,1,12,120,28.2138743,70,0.762743476,2,48,14.89746786,4.403960668,20,30.66319165,95,85.19024878,14,14.81368361,,86,60,18.38641586,0,69.91772061,4.318556114,81.184165,4,1,14,14.97698627,1,10,7,11,60,82,47.05413426,J0063,  ,  ,  
84,C0085,公司20,4040100,2,30,32.4968234,195,0.109158126,1,14,999999999,4.806011367,26,0.23638755,,50,15.54371784,0.442227861,11,5.956680816,68,26.95644212,17,19.13030753,,17,10,10.76486876,0,38.2142901,11.68181594,75.72385042,1,1,8,6.536606925,1,6,3,12,72,45,32.82325425,J0016,J0142,  ,  
85,C0086,公司4,161604,1,47,27.47607788,110,0.696223807,1,13,63,28.74545953,50,0.68601112,2,38,0.221128894,16.11882209,80,25.03036987,70,72.70922031,10,19.42583393,,14,38,17.83372521,0,70.593396,6.91171764,24.56558978,2,1,27,15.84627811,1,10,4,11,44,23,38.44060932,  ,  ,  ,  
86,C0087,公司4,161604,5,11,7.186789724,24,0.91541814,1,14,99,33.20343552,3,0.227208075,8,17,8.077078196,14.8639306,16,1.935151031,71,18.35842207,1,12.21036675,,27,51,14.62758664,0,33.17250075,5.295026013,85.09844779,4,1,2,10.58433701,1,5,4,8,37,2,77.47972037,  ,  ,  ,  
87,C0088,公司5,252004,3,28,27.81951146,21,0.323440315,1,10,95,7.611815501,49,0.253004481,9,23,7.075240665,22.35762067,22,28.62282093,56,67.23799831,8,2.440755452,,57,33,3.86974113,0,58.20669956,1.999630472,44.65597769,3,1,60,11.8162346,1,12,6,7,,10,68.451364,J0037,J0156,  ,  
88,C0089,公司14,1979649,3,57,6.153614179,186,0.72369605,1,6,95,2.905700723,47,0.536411669,11,44,11.49593722,19.47628849,27,19.18961301,25,14.94496917,4,8.861747469,,94,37,0.271358918,0,37.28327186,3.530944968,30.61542535,2,1,68,9.337280732,1,7,2,7,22,2,34.67059637,J0089,  ,  ,  
89,C0090,公司9,817216,1,5,13.45679108,163,0.802978369,1,3,127,19.55084466,48,0.550005105,10,24,8.196130997,26.32704828,65,29.0064678,90,26.99411928,9,2.415378664,,55,36,6.589927088,0,81.2725403,6.585529154,49.4332579,4,1,92,7.522719357,1,1,7,6,33,63,23.70079651,  ,  ,  ,  
90,C0091,公司2,40401,5,35,30.58047848,110,0.240642679,1,12,185,19.49396079,65,0.260941844,8,48,19.57112366,30.45739484,14,4.004790669,95,61.4007783,15,5.490461846,,38,49,16.42737521,0,24.74230808,7.024278571,42.85764537,5,1,67,1.36228712,1,12,7,5,40,49,20.83636945,  ,  ,  ,  
91,C0092,公司10,1010025,6,34,9.602391212,190,0.122070537,1,7,82,1.696145255,6,0.939040847,3,44,15.00107805,0.596442591,41,9.609239394,82,71.72272267,16,7.272049949,10.49318539,37,43,1.789918927,0,53.66270896,18.08291161,24.8787483,3,1,82,3.38014733,1,12,5,2,81,12,32.68487375,J0182,J0030,  ,  
92,C0093,公司2,40401,9,48,16.74063602,7,0.562374783,1,10,40,9.888720837,16,0.059077806,7,5,13.66515177,10.57063203,77,27.30045418,12,91.41357983,16,13.40380971,,37,61,12.74352487,0,67.56980681,15.58986244,77.79930067,4,1,5,9.92945886,1,11,6,11,20,10,43.4084585,J0083,J0002,  ,  
93,C0094,公司1,10000,9,16,11.96265617,166,0.660149943,1,13,192,20.33640674,59,0.611671588,2,9,19.83411762,5.418451025,75,9.087710139,33,38.05327514,17,2.016568838,,14,11,12.61373825,0,2.559076397,16.27121458,13.53868292,1,1,,8.787225832,1,12,5,3,75,57,7.676215931,  ,  ,  ,  
94,C0095,公司4,161604,9,39,15.00920971,89,0.345924738,1,6,89,19.15809449,59,0.648331775,2,49,12.47799602,31.96814749,10,8.426128729,89,16.43909783,9,18.50721143,,12,27,3.275018751,0,71.26455555,13.80119389,39.82556913,1,1,75,8.048650407,1,,6,5,45,33,39.69631042,  ,  ,  ,  
95,C0096,公司1,10000,9,44,19.25875329,21,0.961013769,1,18,182,24.70646079,26,0.55706882,6,8,19.09081758,22.35933301,36,23.24184808,23,78.14734167,17,14.89639401,,39,7,18.88315131,0,11.05622903,11.26460596,49.56846008,3,1,3,8.22092437,1,6,5,1,42,80,0.235708203,J0149,  ,  ,  
96,C0097,公司3,90601,3,53,12.2603781,134,0.004757835,1,1,154,9.226202178,33,0.714462135,2,39,17.13934198,13.76782828,43,0.328999164,63,41.89387886,14,4.394204858,,93,29,3.338388717,0,76.96295455,18.05132679,13.18293267,2,1,43,5.233989174,1,6,6,4,31,27,1.048097963,J0035,J0065,  ,  
97,C0098,公司19,3644281,4,43,30.25228396,37,0.389295561,1,13,192,27.99208769,5,0.03143857,6,29,12.47202679,25.39278764,29,10.3139061,44,41.88125397,7,1.777472423,,44,23,1.573257425,0,63.2316398,8.64126601,87.13105956,2,1,82,,1,8,4,4,95,38,31.64524298,J0025,  ,  ,  
98,C0099,公司2,40401,9,28,4.037946429,66,0.157971157,1,8,122,31.49295359,12,0.158188905,7,64,6.968275813,23.71446501,72,23.11197637,29,51.94323911,8,1.543358373,,53,66,15.45723134,0,87.13477847,14.25149901,39.78132199,1,1,63,1.554512718,1,5,4,5,25,5,21.54957721,  ,  ,  ,  
99,C0100,公司13,1705636,1,39,33.85345892,7,0.346904172,1,14,35,22.92182521,2,0.213469649,6,5,19.55388696,16.13554404,81,16.62426155,51,19.45263943,1,13.21835077,,84,12,4.769497945,0,73.70491103,16.5265657,52.38735449,2,1,40,3.061060249,1,11,6,,69,69,60.50965026,J0197,J0087,  ,  
100,C0101,公司7,494209,7,18,21.71189027,78,0.755305647,1,12,6,19.17909217,8,0.208166795,2,55,18.09986785,13.68514321,79,27.54361328,19,71.22163686,11,19.32355194,,45,3,19.32913002,0,15.63694718,5.875222365,55.21594904,2,1,65,14.62331783,1,1,1,5,33,66,45.48254072,  ,  ,  ,  
101,C0102,公司7,494209,2,61,23.96566581,2,0.828613971,,17,72,30.39628866,24,0.699459721,2,66,14.51038238,17.96675325,92,7.02720886,43,12.31275151,16,16.94135868,,53,58,13.54111267,0,4.054800558,3.924762234,75.40147727,1,1,20,11.22092282,1,2,1,8,5,14,85.45521029,  ,  ,  ,  
102,C0103,公司12,1454436,11,71,21.28251792,39,0.666584059,1,13,144,23.3135362,65,0.205801792,3,14,15.34104906,32.41448245,65,9.263070965,,5.162636898,13,16.11088287,13.35970145,69,8,1.157624954,0,24.22981061,10.28657792,64.16060038,,1,31,5.624911236,1,1,6,6,6,75,13.65025873,  ,  ,  ,  
103,C0104,公司13,1705636,2,55,22.19234947,133,0.91141085,1,13,97,13.98154959,66,0.540697561,5,3,17.23821861,3.070769051,5,4.030155708,83,70.02953596,13,10.78500368,,89,27,0.248663335,0,67.70178011,8.082049432,34.44016276,5,1,77,12.55076328,1,,6,10,67,82,66.78099287,  ,  ,  ,  
104,C0105,公司17,2917264,1,70,11.07918169,156,0.758362004,1,7,144,26.03698613,42,0.94849841,9,66,7.859350041,1.352223017,45,7.95438734,63,16.52176489,10,13.68427292,,26,37,6.000998527,0,70.70507646,12.92862835,80.1015613,5,1,49,11.45026954,1,12,2,11,26,82,79.39396919,  ,  ,  ,  
105,C0106,公司14,1979649,9,2,32.80366594,73,0.669666366,1,18,9,12.04223206,64,0.534916378,9,38,17.4164247,21.6962568,75,24.25587422,57,52.35377216,12,1.517357874,,29,9,15.71353538,0,67.76507564,2.60735866,18.08157815,5,1,85,1.493724096,1,11,1,12,23,77,67.87328389,  ,  ,  ,  
106,C0107,公司11,1221025,8,41,24.37913032,9,0.241537264,1,10,120,12.67340425,18,0.659239638,11,50,0.625904373,8.371994515,10,22.05769835,36,39.01537441,13,13.79286584,,75,16,18.57810831,0,41.54325165,13.94796489,21.64229237,2,1,6,6.44868372,1,12,7,3,45,22,82.52827532,  ,  ,  ,  
107,C0108,公司12,1454436,12,68,8.651176972,46,0.934947193,1,16,187,11.67155261,58,0.15201347,6,48,14.89076798,7.398766644,71,26.44299152,5,62.17573611,18,9.809483865,,28,59,1.228091624,0,10.04723572,14.26810168,11.80499378,3,1,44,3.971404718,1,7,4,5,61,90,78.45229552,J0199,  ,  ,  
108,C0109,公司4,161604,4,69,18.08095027,163,0.20292535,1,3,7,4.620392888,8,0.441202775,1,24,12.94463196,2.028599785,31,11.25155169,36,39.49837531,17,9.465077484,,66,53,12.73305042,0,36.61744834,9.816874,61.43537818,4,1,8,6.496299836,1,6,4,12,95,22,77.61778331,  ,  ,  ,  
109,C0110,公司8,646416,10,59,32.0195121,94,0.233224013,1,17,116,19.00638365,59,0.7440517,3,46,8.590048209,28.85902816,69,,54,40.60001395,10,2.95514736,,74,33,3.843879503,0,74.64098007,2.431455225,82.04899619,1,1,18,12.17324243,1,11,5,2,9,15,77.22072215,J0116,  ,  ,  
110,C0111,公司11,1221025,5,20,18.64722331,92,0.533383716,1,7,114,24.59853849,40,0.489419484,3,57,18.40821854,29.72879108,90,18.412121,10,67.47277569,17,1.79206487,,6,26,12.61967598,0,11.5431893,4.127715801,80.86267536,1,1,68,13.19256578,1,1,4,10,95,18,34.53993773,  ,  ,  ,  
111,C0112,公司17,2917264,10,13,2.41108494,168,0.074165415,1,7,116,1.067559828,10,0.382224472,9,19,1.844559749,27.12696625,34,7.93188469,75,56.50827032,16,14.81195407,,71,61,6.916643763,0,48.64871427,18.75951551,14.4464531,3,1,4,10.84490317,1,6,4,1,,91,61.04220722,J0134,  ,  ,  
112,C0113,公司15,2271049,11,61,3.792144977,153,0.095984147,1,7,117,26.16746805,31,0.445117814,4,1,9.219562845,8.438117391,11,2.121559121,4,49.22053539,11,7.469019136,,67,2,16.3092606,0,70.63233853,17.53747827,52.76141882,5,1,83,8.698821964,1,5,6,1,30,76,34.63852296,  ,  ,  ,  
113,C0114,公司15,2271049,11,61,30.58307131,158,0.172578068,1,15,149,,58,0.175670069,10,2,4.439803057,4.346992238,34,33.17828521,76,34.06212579,11,13.01783363,,47,11,5.87937944,0,62.42844142,9.564072947,73.47115573,2,1,75,16.20668824,1,1,3,8,91,38,27.43115007,  ,  ,  ,  
114,C0115,公司16,2585664,4,54,11.55127448,71,0.59150317,1,11,88,21.56520989,11,0.702876538,1,5,19.54633087,8.259684726,37,30.86094721,,90.00246363,3,3.717473259,,56,47,13.98002405,0,86.67745456,13.25236514,67.44467848,2,1,49,5.187898317,1,4,4,9,53,77,58.7952347,  ,  ,  ,  
115,C0116,公司12,1454436,10,48,8.167210922,170,0.838040239,1,11,132,10.24348203,6,0.803094775,7,50,6.717247503,20.16300856,50,12.41937284,51,18.50317384,14,5.569355781,,85,25,16.96805474,0,11.69392428,11.9940823,88.71729189,2,1,8,13.99729159,1,5,4,4,11,14,41.39171341,J0140,  ,  ,  
116,C0117,公司17,2917264,6,30,14.2883144,68,0.329025042,1,15,53,17.39848834,37,0.110795238,2,29,10.84386848,3.811941558,18,21.40212699,59,27.36723348,18,6.184615588,,94,8,10.03119091,0,0.142788122,0.32579222,58.13392508,4,1,48,13.33861276,1,4,,4,7,20,66.45946509,  ,  ,  ,  
117,C0118,公司5,252004,7,38,21.53818833,179,0.180430478,1,6,87,18.15094066,64,0.231256047,10,49,13.30614491,4.606877556,43,31.63420585,19,48.20995525,1,16.09162191,,19,21,8.755523291,0,81.75485923,5.096577261,8.111790255,2,1,57,18.60009081,1,3,6,8,66,70,30.71369182,  ,  ,  ,  
118,C0119,公司6,363609,9,68,25.53231949,67,0.748887001,1,2,127,0.553271932,42,0.114189327,5,6,3.081015522,20.11666366,11,21.80329059,76,71.24269287,14,17.14599741,,16,69,2.965147901,0,61.55055023,8.062632581,31.29982831,5,1,94,5.207742306,1,11,1,11,27,46,34.14270005,  ,  ,  ,  
119,C0120,公司12,1454436,9,57,20.298531,105,0.4961977,1,7,154,1.200710595,7,0.980792495,12,48,19.50487575,8.035043644,2,21.23066621,44,28.47067745,9,6.415514344,,33,58,3.450559119,0,14.31870665,3.379095925,40.56948137,5,1,,1.748752857,1,12,1,4,82,35,54.51392683,  ,  ,  ,  
120,C0121,公司4,161604,7,,14.44608895,49,0.315606111,1,1,53,2.777726157,49,0.160560009,9,6,13.08253418,30.2696974,54,14.59698107,73,26.20967045,16,0.818181456,,33,21,1.295306734,0,39.4275916,12.45118943,68.07271435,4,1,13,9.22044537,1,1,2,3,87,78,33.5566303,  ,  ,  ,  
121,C0122,公司16,2585664,9,7,18.49610726,143,0.574959357,1,17,145,1.038702657,59,0.838388385,10,23,19.76036117,12.97009925,24,14.79367493,87,46.83530243,18,16.27616788,12.66495587,83,55,0.638290893,0,43.77472354,15.93583617,14.48553782,5,1,46,18.13689413,1,5,2,7,89,51,22.40843118,  ,  ,  ,  
122,C0123,公司16,2585664,9,65,9.934604237,133,0.764207195,1,1,56,20.71657455,57,0.09508323,7,45,19.82857037,16.29767504,74,26.40560975,69,64.092504,1,14.70882911,,30,28,5.96345327,0,81.28227556,12.64383453,63.9006226,2,1,77,13.14825504,1,10,6,10,93,39,81.8385637,J0107,J0034,  ,  
123,C0124,公司17,2917264,6,34,7.911006373,84,0.58727027,1,2,62,8.382833049,70,0.142213594,10,30,17.58805613,18.67416792,87,5.952980065,9,39.50011052,2,13.32661876,,74,42,1.510205468,0,74.81701497,2.950880015,20.49195946,4,1,25,3.858087173,1,7,1,3,20,50,10.31593973,  ,  ,  ,  
124,C0125,公司19,3644281,7,64,9.575303232,28,0.981401582,1,14,91,22.09626389,38,0.600286509,7,32,13.91377326,10.93960589,63,26.53047875,6,9.444460725,3,6.766666225,,77,-999999999,16.93581176,0,73.82096254,10.06798684,17.8270786,3,1,15,18.61794317,1,5,6,11,92,1,72.02101742,  ,  ,  ,  
125,C0126,公司4,161604,1,7,11.07134033,21,0.252948357,1,13,137,22.58087255,36,0.863796987,1,53,14.69787946,17.00261034,54,4.232323422,44,66.02923656,4,7.068754782,,46,43,12.84249265,0,29.79566943,8.395227344,73.56079888,3,1,8,1.173994758,1,11,2,11,43,24,14.79618914,  ,  ,  ,  
126,C0127,公司6,363609,11,33,6.529635466,44,0.748106931,1,18,57,16.69599908,71,0.810972637,3,37,1.396082703,17.85519537,31,5.090641524,67,73.49183443,16,13.22919087,,16,65,15.08033582,0,69.04058392,19.88700441,41.11638161,5,1,27,17.27301778,1,4,2,3,71,60,19.18179703,  ,  ,  ,  
127,C0128,公司4,161604,7,60,19.21446966,120,0.14673527,1,5,172,29.24672378,14,0.01267198,9,58,17.34701494,31.55312033,3,4.42481943,75,54.98590132,11,2.620513652,,34,27,13.45067002,0,79.41001452,15.20747595,2.024766885,1,1,78,0.346710663,1,-999999999,-999999999,8,44,35,25.01444545,J0167,  ,  ,  
128,C0129,公司12,1454436,10,62,9.031948219,188,0.519690554,1,14,98,7.618396263,21,0.48218539,12,67,11.63365707,,8,9.042224444,56,65.43510399,8,9.798834783,,19,66,9.161272404,0,59.8562011,17.18125833,24.54373431,5,1,25,11.3882593,1,7,5,2,81,20,73.27755466,  ,  ,  ,  
129,C0130,公司1,10000,5,57,13.19543605,56,0.77524486,1,13,102,1.984325629,25,0.259676114,2,16,15.02603056,20.44274132,2,-999999999,87,8.44665576,12,3.513905585,,20,50,16.5562815,0,36.89074667,17.78685202,44.89502332,4,1,78,7.035110853,1,11,1,11,27,41,62.60138876,  ,  ,  ,  
130,C0131,公司4,161604,3,-999999999,,92,0.441443644,1,15,64,21.74607037,25,0.584562107,11,37,14.95491147,9.940323428,58,31.09524537,,14.88229391,1,7.805657084,,36,69,4.277463529,0,59.05205012,1.532435501,47.77248275,1,1,89,10.8565093,1,3,2,4,50,10,81.42432398,  ,  ,  ,  
131,C0132,公司3,90601,7,,13.78456189,202,0.180853808,1,12,185,3.276325809,10,0.966928921,7,20,9.626205628,17.20998611,19,18.0283609,56,37.90712036,15,2.400770138,,6,35,5.305167113,0,33.87071832,3.706790352,52.35736763,5,1,57,10.30849069,1,8,1,3,60,69,90.99053282,J0006,J0111,  ,  
132,C0133,公司9,817216,4,17,7.453420983,18,0.301588454,1,4,78,3.914728898,13,0.521806884,4,19,19.63822634,21.8385347,31,14.22436281,7,45.78447431,14,1.556095147,,34,21,19.10303395,0,71.28954801,13.52579973,91.32471492,5,1,14,17.9048164,1,2,5,3,39,18,35.55430521,  ,  ,  ,  
133,C0134,公司9,817216,7,17,10.75791694,133,0.110963318,1,8,27,16.94061399,58,0.786554056,1,11,,1.409472136,34,9.761309225,16,86.36549558,17,14.8610092,,48,3,17.65414933,0,2.54885993,15.57951157,36.84030194,2,1,75,10.74848504,1,7,4,6,73,19,55.80666626,J0064,J0124,  ,  
134,C0135,公司18,3272481,5,3,23.09671166,115,0.331885204,1,16,133,20.15145043,32,0.411921979,3,6,15.42752385,0.793091419,55,12.60562356,94,16.74412119,6,7.388424022,,32,24,10.52227164,0,9.950782228,5.757354689,34.06489527,2,1,64,1.473298563,1,6,6,7,90,79,75.76483034,  ,  ,  ,  
135,C0136,公司17,2917264,9,24,10.22301466,111,0.265943721,1,17,52,11.90378254,69,0.786108634,10,33,12.14263477,28.15183982,,24.81027207,47,79.02779912,1,3.472519712,,69,51,4.174154069,0,75.3853359,19.10879543,21.18176972,4,1,11,2.91468176,1,8,5,6,17,50,28.38396508,J0149,  ,  ,  
136,C0137,公司7,494209,11,65,0.985460984,14,-999999999,1,14,45,12.02454014,58,0.812736435,1,67,5.167683151,16.94303694,91,5.696969507,28,24.55203412,2,5.993347114,,87,27,18.70899213,0,88.57213307,,43.2480058,1,1,38,17.71429855,1,3,7,2,80,8,29.2031591,  ,  ,  ,  
137,C0138,公司13,1705636,4,32,12.2996013,153,0.996040182,1,7,82,15.66426229,62,0.054238146,12,15,13.11058928,18.88589409,82,26.75611923,45,59.70325616,10,17.60048965,,71,32,0.301091925,0,19.61765753,12.6783273,66.20999942,2,1,56,17.12527733,1,5,3,3,76,23,27.96596615,  ,  ,  ,  
138,C0139,公司12,1454436,4,60,29.93703424,35,0.721478187,1,5,177,16.81166046,46,0.173461359,8,66,4.109839975,5.470541148,49,9.414853398,6,78.17114488,8,7.891373075,,60,17,4.685402304,0,25.41038831,12.99595999,27.36843295,2,1,77,3.456437383,1,11,3,3,4,40,89.07854057,J0174,  ,  ,  
139,C0140,公司20,4040100,6,44,26.93650241,64,0.173573828,1,12,49,19.87865901,23,0.48191184,12,56,1.952337124,3.9144777,15,12.46730517,12,36.35774547,8,8.75590745,,75,71,1.810173062,0,68.69045275,8.257978401,82.86787261,3,1,69,1.181490023,1,2,7,5,20,8,72.90266551,  ,  ,  ,  
140,C0141,公司4,161604,2,31,23.72993244,133,0.191836534,1,7,96,29.87980293,23,0.179808863,8,6,6.046244874,19.90541999,39,2.211268626,39,37.74244752,7,12.23747617,,49,21,7.287874584,0,22.80158075,5.681731942,58.05169107,1,1,27,7.843627009,1,11,5,3,47,96,68.53008903,  ,  ,  ,  
141,C0142,公司18,3272481,4,27,13.4008929,97,0.312007352,1,3,167,26.90119602,,0.529993877,4,69,1.422002338,13.66848559,80,5.634923699,95,48.9798805,5,2.666575455,,13,40,3.219613321,0,0.983480182,4.740961601,89.27340743,5,1,9,5.748639875,1,10,4,9,51,80,29.32213289,  ,  ,  ,  
142,C0143,公司19,3644281,10,64,30.38364005,136,0.94663588,1,4,146,16.41744058,57,0.831983209,3,56,0.75093743,27.6153743,92,19.64468464,95,58.62895839,9,9.858210716,,9,16,7.466193736,0,2.627254363,5.134542529,6.444563613,1,1,92,8.734476547,1,9,3,2,69,84,65.86980726,J0089,J0098,  ,  
143,C0144,公司7,494209,7,17,28.74731295,29,0.289786652,1,12,101,19.78294035,17,0.473115413,6,11,3.170063415,5.162288274,68,15.74227087,81,29.59139356,9,16.72368476,,10,45,17.42817922,0,51.77668702,7.125989139,40.45565422,4,1,52,11.77387472,1,4,4,5,4,9,33.88152678,  ,  ,  ,  
144,C0145,公司19,3644281,2,19,32.93831984,157,0.381792764,1,16,101,0.553400589,31,0.314956237,3,25,2.540198214,26.90027928,96,3.893498079,52,12.01899955,18,13.43975468,,46,12,8.129355133,0,76.43976373,12.07189307,44.29333407,5,1,31,1.576635371,1,6,1,2,68,12,25.55798185,  ,  ,  ,  
145,C0146,公司6,363609,4,5,30.94237255,90,0.293756421,1,9,50,0.548780377,48,0.483605906,4,16,5.361454707,11.05102608,19,21.93538441,85,3.236512105,17,4.933176538,,33,31,15.55617288,0,28.53639613,14.90551991,75.10188953,5,1,17,14.48030095,1,12,7,10,56,28,24.63677648,J0046,  ,  ,  
146,C0147,公司4,161604,1,35,24.08906923,185,0.336463902,1,2,131,28.15944371,34,0.332049329,3,63,18.79188392,23.9974991,4,1.504400053,18,52.23167633,6,6.83151511,,85,18,9.876737315,0,11.77536133,16.81323113,2.227631478,2,1,48,1.789405562,1,11,5,4,22,75,68.31019206,J0115,  ,  ,  
147,C0148,公司18,3272481,4,71,15.20460129,66,0.231309917,1,15,192,10.16558593,27,0.78094862,1,45,3.634352755,15.85454269,86,26.93793577,53,47.44233173,13,14.68251244,24.63099739,26,28,2.425414618,0,76.0910365,2.572591258,4.820621652,5,1,31,17.22907136,1,6,3,9,72,17,90.66329195,  ,  ,  ,  
148,C0149,公司6,363609,8,26,18.52769135,86,0.894388972,1,2,15,30.22115714,58,0.149046319,3,69,14.76523054,23.51058849,78,27.6140298,79,71.73869654,14,8.476791999,,56,13,12.3059989,0,68.3960567,11.89446894,77.0507027,3,1,8,0.409994042,1,7,2,4,85,93,50.94248044,  ,  ,  ,  
149,C0150,公司20,4040100,10,52,28.58626871,115,0.302059532,1,1,162,15.74144407,,0.616098969,4,65,11.71552064,999999999,61,17.12965738,89,57.86227468,17,17.41320716,,12,69,2.865094831,0,33.76863194,13.36978832,63.7113324,1,1,66,8.773591187,1,10,5,7,56,79,55.41739333,  ,  ,  ,  
150,C0151,公司14,1979649,3,61,18.39524513,196,0.333751617,1,1,193,26.26244069,7,0.941194343,6,65,1.122567419,14.02394922,37,19.9149425,57,21.62990491,999999999,0.787732736,,5,26,15.2665825,0,30.00994783,0.81245546,29.13459758,3,1,20,7.94962069,1,1,4,1,26,53,16.17858618,  ,  ,  ,  
151,C0152,公司4,161604,1,37,28.58137043,124,0.657837702,1,7,133,4.765894856,32,0.963991415,11,14,7.420320168,4.357365742,3,31.53649361,70,63.68838092,12,17.0185534,,45,47,4.942196205,0,21.61540872,14.44377581,78.12908621,3,1,73,15.74834858,1,5,2,3,88,77,9.76057835,J0183,J0194,J0009,J0020
152,C0153,公司7,494209,5,18,1.667965195,114,0.716425373,1,18,203,16.27722557,29,0.098336998,6,14,17.10956936,32.07475526,53,33.53296731,29,39.1329155,18,3.292611407,,,7,18.92085883,0,20.21547284,18.41162391,53.86747065,4,1,19,13.55053935,1,4,6,1,89,52,68.70570226,J0107,  ,  ,  
153,C0154,公司8,646416,9,26,16.84155451,167,0.087908629,1,10,106,3.291675814,55,0.16583237,2,70,11.12533429,13.11212962,53,3.509527188,6,45.38905836,13,2.072398022,,28,39,13.93315205,0,37.76627117,15.98732242,34.0216121,5,1,50,0.356306685,1,3,4,11,40,2,38.80381223,J0093,J0118,  ,  
154,C0155,公司10,1010025,1,6,14.0433273,142,0.124892559,1,16,29,32.5711504,1,0.263858364,2,-999999999,5.427806668,32.23498224,96,6.533187456,83,25.38155923,16,4.693805024,,75,43,14.06038039,0,51.5912839,1.994439307,31.66128651,3,1,14,5.028476838,1,2,5,6,73,31,78.97114918,  ,  ,  ,  
155,C0156,公司13,1705636,10,29,10.6807619,119,0.325540052,1,9,203,20.42643144,9,0.457287995,5,49,10.12301388,8.640813594,29,12.9195229,16,82.30798149,9,18.35257719,,80,49,19.70115477,0,36.53421501,8.498734575,,1,1,59,9.373456437,1,6,7,3,83,52,45.12501364,  ,  ,  ,  
156,C0157,公司6,363609,12,18,16.77004665,157,0.948932183,1,15,75,24.99958305,24,0.949777236,6,22,15.96678647,13.86183874,51,6.979349033,62,22.37224689,1,6.789969892,,87,21,14.9737167,0,7.123594858,18.39091894,47.61303648,4,1,16,,1,7,3,9,31,17,70.89188012,J0101,  ,  ,  
157,C0158,公司5,252004,12,57,24.82954427,100,0.169736574,1,8,79,21.7542938,59,0.253707739,8,48,13.89685483,17.19359397,12,17.30335546,16,83.95897109,14,1.994613919,,74,1,12.50893261,0,0.82795501,3.270259686,31.97910706,3,1,72,13.30372335,1,12,2,1,2,66,1.822778209,  ,  ,  ,  
158,C0159,公司13,1705636,4,57,27.14814951,8,0.39566429,1,4,180,29.60255436,62,0.028676482,2,29,0.40312615,0.809759643,19,33.64806335,88,25.16599834,13,15.03566347,,60,6,14.10475748,0,42.38602689,6.284023999,88.71326081,4,1,42,15.62672221,1,7,1,5,47,57,88.36313029,  ,  ,  ,  
159,C0160,公司14,1979649,10,45,2.708309244,202,0.172867597,1,5,169,,71,0.527224197,3,59,1.382103334,8.52778262,50,20.05371713,8,47.55657198,8,8.041853767,,81,40,6.931757569,0,40.80262603,11.36690302,85.72031765,2,1,35,16.60187253,1,1,3,5,56,3,65.41386713,  ,  ,  ,  
